"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"3298","My first guess of the concert is Yonnyboii <U+0001F614><U+270B><U+0001F3FB> #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","stanfrcskn","1263417121813323778",2021-03-18 01:08:59,1,0,"",123,321,NA,"en"
"3299","If I were at a concert I wouldn’t even think twice about spending $60 on a hoodie, but just sitting here on my phone I’m not sure that I need it https://t.co/QkT3EUeeQA","Sarasreading","827556060",2021-03-18 01:08:55,0,0,"California, USA",117,328,NA,"en"
"3300","BEST CONCERT LIVE EVER OF THE EAGLES FULL HD https://t.co/46LSVnFfEF via @YouTube","WinterBlossom60","710577244381573120",2021-03-18 01:08:55,0,0,"",455,273,NA,"en"
"3301","ill never forget watching my first concert my nine yr old ass was front row at a little mix con and i didn’t even think to take any pics or vids <U+0001F610> everything was so hype wtf TAKE ME BACK","sarsavenue","1312935224448184320",2021-03-18 01:08:52,0,0,"",5,15,NA,"en"
"3302","i saw @Camila_Cabello in concert <U+0001F603> https://t.co/1ogC7YbAgy","otbkaylee","1254273768685481985",2021-03-18 01:08:47,0,0,"15 <U+2661><U+FE0E> louie <U+2661><U+FE0E> she/her",549,736,NA,"en"
"3303","im back to say that ive been lie  there was no fob concert only from 2015 and idk if they ask them","StruggleStump","1268118306038280193",2021-03-18 01:08:44,3,0,"@ us if you see a ps struggle",148,29,NA,"en"
"3304","PHOENIX RISING has a show on 03/19/2021 at 08:00 PM @ Memories Bar and Grill in La Vergne, TN https://t.co/wVgPL9Wvia #concert https://t.co/QQ5ZgwYpj0","PrisingAmy","396938901",2021-03-18 01:08:41,0,0,"Nashville TN",168,233,NA,"en"
"3305","@personafanboi @drewsmith824 @sincere16418600 @Atlus_West I also want to point out this concert or anything  in it will not be translates in english, there is nothing aditional offeres to the west in fcat when u buy ur ticket  they tell u this and u have to pay in Yen","kurokaze57","3019347359",2021-03-18 01:08:38,1,0,"Inaba",564,638,NA,"en"
"3306","@sincere16418600 @Atlus_West I think you are confused my dude. This isnt a concer for smt5. This is a concert to celebrate smt3 hd remaster that has already released in Japan. They have not in any way shape or form mentioned or related this to smt5","kurokaze57","3019347359",2021-03-17 22:44:43,26,0,"Inaba",564,638,NA,"en"
"3307","AD-MATIK has a show on 03/19/2021 at 08:00 PM @ Drip Fest vol 2 in Owensboro, KY https://t.co/ss2SL1OiiT #concert https://t.co/5bi255QVw2","ADMATIK812","724634354",2021-03-18 01:08:36,0,0,"Evansville Indiana, southside ",199,315,NA,"en"
"3308","Wait- A CONCERT????","kanawuke","1244207655712722945",2021-03-18 01:08:20,0,0,"<U+2600><U+FE0F><U+0001F33B> ²³•5<U+2079>",171,273,NA,"en"
"3309","Aw been a whole ass year since our last concert @notahorror https://t.co/RVwgNZz3bR","xMillydawg","371821181",2021-03-18 01:08:18,1,0,"Please Stand By",266,402,NA,"en"
"3310","Remember to subscribe chl3 plus premium if u want watch gulf concert <U+0001F92D> 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","YanzisherexD","868126746041737216",2021-03-18 01:08:16,2,20,"<U+0001F1F2><U+0001F1FE>",570,169,NA,"en"
"3311","2nd april gulf concert omg omg what to do with this info  #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","YanzisherexD","868126746041737216",2021-03-18 00:55:28,6,23,"<U+0001F1F2><U+0001F1FE>",570,169,NA,"en"
"3312","Gulf the next stage will be his concert???? Really???","macalonmewgulf","1237286851813060608",2021-03-18 01:08:08,0,0,"home ",290,710,NA,"en"
"3313","The Next Stage project will be a full concert, with dancers and singers. Will be available (for Inter fans too) on Ch3+app <U+0001F973>#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> https://t.co/kZSYkZeB0Q","EmmaWaanjai","1556529786",2021-03-18 01:08:03,506,357,"MewGulf's Heart ",7575,573,NA,"en"
"3314","@K4N4WUT Whatttt concert <U+0001F62D><U+0001F62D><U+0001F62D> I just woke uppp i’m happyy","littlecorner11","1325535961103675397",2021-03-18 01:08:00,0,0,"",1059,75,NA,"en"
"3315","@gulfiexarshi @guppiegoobie2 Gulf, the next stage concert soon!  #GulfKanawut

@gulfkanawut 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","GulffykanAngel","1290477741083471874",2021-03-18 01:07:57,1,1,"<U+0001F98B><U+0001F351><U+0001F96C><U+0001F33B><U+0001F497><U+0001F499><U+26BD><U+0001F970><U+0001F60B><U+0001F60A>/<U+0001F49B><U+0001F49A><U+0001F530>",398,528,NA,"en"
"3316","the next stage is a concert <U+0001F495> https://t.co/7dV75z01PQ","mewgulf2621","1188520528442724352",2021-03-18 01:07:56,0,0,"",3480,374,NA,"en"
"3317","His first concert left me so impressed, I can't even imagine what this second concert will be like <U+2764>
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
@gulfkanawut","m_aiav","966167137491537921",2021-03-18 01:07:55,1,1,"",5,40,NA,"en"
"3318","I’m assuming txt is saving eternally for when they have a irl concert","SoobieBread","1217846961010855936",2021-03-18 01:07:48,0,0,"She/her<U+0001F1E9><U+0001F1F4><U+0001F1F2><U+0001F1FD>",987,1690,NA,"en"
"3319","#Libera #performing in #Oklahoma City, August 4, 2019.

#boyschoir #uslibera #choral #concert #church #touring #choir https://t.co/Pcwda7Ej68","UsLibera","925042020950843393",2021-03-18 01:07:46,25,2,"San Jose, CA",1606,1081,NA,"en"
"3320","nct dream performances in 2021 (so far):

jan 01  — smtown free concert
feb 14  — kbs korea grand singer march
mar 26 — lazada super party
apr 02  — korea-uae cultural festival

they're always booked every month, even without a cb!! <U+0001F49A>","renjeonah","1247328958330232833",2021-03-18 01:07:38,111,23,"eng/<U+D55C>/fil ; 21; rps/rpf",13795,398,NA,"en"
"3321","Concert...in 2 weeks time! WOW!!! #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","ANNA_MewGulf","1297830059030589440",2021-03-18 01:07:36,2,1,"United Kingdom",763,1213,NA,"en"
"3322","He just drop the concert news 2 weeks before it held. Only Kanawut <U+0001F92F>#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","rabbitdeity","1166854984605896705",2021-03-18 01:07:34,39,79,"Å 082, BL Universe ",586,385,NA,"en"
"3323","Who expect he will hold a concert again??? 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
@gulfkanawut
#GulfKanawut","rabbitdeity","1166854984605896705",2021-03-18 00:57:21,10,27,"Å 082, BL Universe ",586,385,NA,"en"
"3324","A concert on April 2nd <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD> congratulations <U+0001F37E><U+0001F389> wish I could fly to Thailand #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","MewgulS","1234095968339013632",2021-03-18 01:07:31,3,2,"",312,439,NA,"en"
"3325","@colincamachooo Oh no I swear if it's a concert I'm done I'm going to fart","charliscaca","1338711479147585537",2021-03-18 01:07:30,0,0,"they left us. ",31,84,NA,"en"
"3326","OMG! I've just watched a couple of clips from Louis's concert full volume and my heart is beating so fast and I feel so happy!! While watching it I felt so at home! I felt like this was the place I belong to! And it's just clips of it! I can't imagine what being at his concert is","myavocadoself","1165624659502620673",2021-03-18 01:07:28,0,0,"Larry's kitchen",82,113,NA,"en"
"3327","@nomoremegadrive tomorrow? i thought the concert was on saturday?","hugebigjoefan54","1315437383890825222",2021-03-18 01:07:26,3,0,"he/him, 17",13,30,NA,"en"
"3328","Miss you in the stage spotlight
Standing in the spotlight, you shine
I can't tell if it's a light or if you're shining
Looking forward to another concert <U+0001F3A4>
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","sha46123960","1260597125144023043",2021-03-18 01:07:22,0,0,"",145,390,NA,"en"
"3329","7 years ago today, in 2014 Kraftwerk were performing at Walt Disney Concert Hall in Los Angeles, United States. Were you there?","KeepWerking","27315097",2021-03-18 01:07:14,1,0,"London",872,733,NA,"en"
"3330","@4LeafCloverGirl @AFARmedia I had my brisket,  potatoes and cabbage. Then I watched @DropkickMurphys' Still Locked Down concert.","randallw1977","1576509270",2021-03-18 01:07:04,1,0,"Spring Hope, NC",98,108,NA,"en"
"3331","@theradiohag @zaynmalik @ingridmusic @Radiodotcom this is not a question but we would love to have him on an streaming concert","zayntuca","174064251",2021-03-18 01:07:01,0,0,"zoac <U+2726>",14752,2697,NA,"en"
"3332",".@nastymotivez just watched an amazing virtual concert wow","sisterariolatwo","1257425895712849922",2021-03-18 01:06:47,2,0,"",2657,2067,NA,"en"
"3333","Knew it, the teaser is giving me a concert vibes. #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> @gulfkanawut #GulfKanawut","ThisisGulfsWoei","1256836816495194112",2021-03-18 01:02:26,3,3,"",320,205,NA,"en"
"3334","Gulf Concert is a must watch! #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","ThisisGulfsWoei","1256836816495194112",2021-03-18 01:03:42,1,4,"",320,205,NA,"en"
"3335","A FREAKING CONCERT! #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> @gulfkanawut #GulfKanawut","ThisisGulfsWoei","1256836816495194112",2021-03-18 01:06:28,0,0,"",320,205,NA,"en"
"3336","@pureland6 Ahh yess<U+0001F606> he was obsessed with that song, he actually performed it for his solo concert<U+0001F60D>  I'm so happy him &amp; Kibum are friends<U+0001F495> glad they could rely on each other when they enlisted<U+0001F60C> 
Yasss, I'm sure you're gonna fall in love with their voices<U+0001F499><U+0001F917>","221BadWolf","260815805",2021-03-18 01:06:27,1,0,"62",486,341,NA,"en"
"3337","So Gulf the next stage is a concert... Congrats son I'm proud of you and excited to see it 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","real_face01","227375410",2021-03-18 01:06:27,0,0,"Tokyo-to, Japan",86,489,NA,"en"
"3338","@pixienic I got a fake adam lambert teiing he will send me to a concert and then meet for dinner. Then the how old r u where do u live watch for those too.","Lushysands1","1327997052681383936",2021-03-18 01:06:22,5,0,"Toronto, Ontario",1154,2656,NA,"en"
"3339","@NinjaDonuts I LOOOOOVE driving alone. I can have peace and quiet, my own concert, or just feel sad and cry a little without anyone bothering me. It’s the best","lil_mario954","4780931916",2021-03-18 01:06:09,2,0,"",251,332,NA,"en"
"3340","@gulfiexarshi Gulf, the next stage concert soon!

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
#GulfKanawut","Hope50179540","1366732940915347457",2021-03-18 01:06:06,0,0,"Australia ",139,169,NA,"en"
"3341","Wow Ch3Plus Gulf the next stage is going to be his concert on April 2nd Hope they have a live stream. 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
#GulfKanawut","Hope50179540","1366732940915347457",2021-03-18 01:01:31,0,3,"Australia ",139,169,NA,"en"
"3342","@onhorhythm But my heart isnt okay, it should be my 1st concert :')","mystarrynight_","1066616384036122625",2021-03-18 01:06:05,0,0,"Earth",626,354,NA,"en"
"3343","W wait whatt??? So the next project with ch3 is a concert???? #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","mybbykanasuppa","1111829657857343488",2021-03-18 01:06:00,1,0,"",25,128,NA,"en"
"3344","today marks 6 years since zayn’s last concert with one direction. feels like a lifetime, but also just yesterday..<U+0001F62A>","1NF1NITYWALLS","1299496778979565569",2021-03-18 01:05:53,0,0,"",1291,2495,NA,"en"
"3345","HOW TO BUY THE SHINEE CONCERT TICKET PLEASE HELP ME THIS IS MY FIRST TIMEE","estshawol2010","1305569925570859008",2021-03-18 01:05:49,0,0,"",37,98,NA,"en"
"3346","Silk Sonic concert with Free Nationals opening up.... I see it happening and I want to be there front and center","Just_Tas","563331062",2021-03-18 01:05:44,1,0,"New York, NY",167,179,NA,"en"
"3347","CH3Plus The moment Gulf the next stage concert <U+0001F917><U+0001F44F> so handsome <U+0001F33B>
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> #GulfKanawut https://t.co/NQ2LiBEwXO","Niaradean36","2171481661",2021-03-18 01:05:42,2,2,"singapore, singapore",436,530,NA,"en"
"3348","He told us to stream his mini concert to have a good day https://t.co/ldDfiHVOUN","nottheeastsea","1348927209797341187",2021-03-18 01:05:41,8,2,"",357,374,NA,"en"
"3349","Ay concert wow https://t.co/0BBXsyBEho","mewssolarpower","1259453938799017985",2021-03-18 01:04:59,0,0,"Mew’s No. 1 Solar Power",670,349,NA,"en"
"3350","I’m started to whipped them after Fantopia concert, their performance is so amazing and addictive to me <U+2728>

I love their interaction each other and also their interaction to Peraya <U+0001F973>

#TimelessLoveForSK
#<U+0E04><U+0E23><U+0E34><U+0E2A><U+0E2A><U+0E34><U+0E07><U+0E42><U+0E15> #<U+0E17><U+0E35><U+0E21><U+0E1E><U+0E35><U+0E23><U+0E0D><U+0E32> #SingtoPrachaya #KristPerawat #SingKit https://t.co/U8Nef9GYNt","raionmuupin","1139375307373211648",2021-03-18 01:05:39,12,31,"",127,248,NA,"en"
"3351","ww-wait??? concert?????
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","thaiteaenakk_","1197043810129170432",2021-03-18 01:05:37,0,3,"23:59— <U+0001D634><U+0001D62D><U+0001D624><U+0001D635><U+0001D637>",1433,1227,NA,"en"
"3352","Thinking about the time my phone broke the day of my first concert ever and I pulled up with a iPad LMFAOOOO why did I do that","mayjailerz","2655458586",2021-03-18 01:05:35,3,0,"nyc",439,156,NA,"en"
"3353","@daisybboee Who is it subscribe people this concert will be big #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","akiten2020","2725176453",2021-03-18 01:05:33,3,1,"",442,280,NA,"en"
"3354","i only have two days left and then im met with freedom but i have like two tests and a concert tomorrow im gonna fuckimg bang my head against the wall","sunqflowerr","1359013145956786176",2021-03-17 22:27:48,0,0,"iz*one 4th gen queens",85,164,NA,"en"
"3355","@airpodbaek do u wanna watch my concert sjk","sunqflowerr","1359013145956786176",2021-03-18 01:05:32,1,0,"iz*one 4th gen queens",85,164,NA,"en"
"3356","random af: back in college in Orlando, I went to a Wiz Khalifa concert (right around the time of ‘Black &amp; Yellow’) then I moved to LA, and randomly wound up attending this free promo concert for Fast &amp; Furious 6 - and he performed, Ludacris too.. 

<U+0001F629> now I miss those days!!","yacousinvinnie","1019695664094109697",2021-03-18 01:05:23,1,0,"Hollywood, CA",1935,989,NA,"en"
"3357","Might cry the whole concert jud https://t.co/CCnim3Qpqo","popoleen","1245640411839787008",2021-03-18 01:05:21,0,0,"paradis island",278,336,NA,"en"
"3358","@kconusa <U+2728>WOODZ!!! I was a live Kcontact member last year for his concert <U+0001F970> Also A.C.E and their amazing covers <U+0001F631> So excited for their new performances!!","kspazzkazz","777215958",2021-03-18 01:05:19,0,0,"",145,94,NA,"en"
"3359","We watched his concert before, and im still beyond proud of him because he nailed it!!! This next concert i guess will be bigger and <U+0001F4AF><U+0001F4AF><U+0001F4AF><U+0001F4AF> perfect
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","kanacute9","1346990804686888960",2021-03-18 01:05:18,1,5,"",167,212,NA,"en"
"3360","Gulf’s concert <U+0001F62D>

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","Wisteria041297","1353299163878985728",2021-03-18 01:05:18,0,1,"",105,212,NA,"en"
"3361","Steven Brown has a show on 03/19/2021 at 07:30 PM @ IMAX Little Opry Theatre in Branson, MO https://t.co/23tJmDDTUp #concert https://t.co/t4M53VRQ3C","StevenHBrown","45214334",2021-03-18 01:05:16,0,0,"Republic, MO",2614,4444,NA,"en"
"3362","i want to see seventeen in concert SO BAD <U+0001F62A>","svtoo","1240023817881374722",2021-03-18 01:05:12,0,0,"",640,501,NA,"en"
"3363","@ClueHeywood The Central Park Concert is the good shit","agc_nova","544885464",2021-03-18 01:05:05,8,0,"Chicago, IL",31,207,NA,"en"
"3364","6/8 @mayu326
With that being said, I think it is best for you to choose your own life path and I sincerely wish that your dream can come true, the same wish which gave us at your graduation concert.","IUmplt","926899316",2021-03-18 01:05:04,0,0,"",0,11,NA,"en"
"3365","I just got ""Ddaeng"" played on youtube, i have no idea what they said but good song, good song and i like they wore traditional outfits during a concert, nice look.","Maky_105","1371930127395921922",2021-03-18 01:05:03,0,0,"",0,25,NA,"en"
"3366","If his birthday concert is anything to go by, this will be LIT #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> #GULFKANAWUT @gulfkanawut","PoongkateeofGup","1263450575837913088",2021-03-18 01:04:58,1,2,"Thailand ",453,614,NA,"en"
"3367","Bitches need concert etticatcy ... LOL Like whipping your tits out with a smile is a must!","AichC2","1319371716737392640",2021-03-18 01:04:53,0,0,"",25,403,NA,"en"
"3368","So it's another concert?
are we getting more sexy moves?
I'm not ready (yes i'm)
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","n3ondemon","83606001",2021-03-18 01:04:48,4,5,"BH - MG, Brazil",836,401,NA,"en"
"3369","cmon @johnlegend We’re gonna start allowing concerts back! Please come, I wanna see you in concert! You, Chrissy and the cute littles!","Bluerave","21730431",2021-03-18 01:04:46,0,0,"California, USA",84,92,NA,"en"
"3370","A COLLAB AND A CONCERT. GULF IS REALLY THRIVING IN THE MUSIC INDUSTRY #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> #GulfKanawut  @gulfkanawut","kanakilig","1318596184701693952",2021-03-18 01:04:45,0,0,"",84,88,NA,"en"
"3371","so, in summary, gulf will have a concert on april 2 with a special guest who is a big name in the industry that he cannot also believe will be his guest? ON GOD?? SAY HELLO TO GULF THE NEXT STAGE!! 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> #GulfKanawut @gulfkanawut","kanakilig","1318596184701693952",2021-03-18 01:00:15,2,8,"",84,88,NA,"en"
"3372","The date is so closeeee. When did he take time to secretly practice for this huge concert @gulfkanawut 

Mommmm, I’m gonna cry

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> https://t.co/bZE2To4GRs","TracyTran108","1267681740853702656",2021-03-18 01:04:36,0,1,"",156,515,NA,"en"
"3373","unless it's a concert or sporting event, i do not believe the crowd life is for me post-covid","tabordr12","974470526",2021-03-18 01:04:34,1,0,"Seattle, WA",54,123,NA,"en"
"3374","donghae said we should stream his mini concert &lt;3 https://t.co/3vtmo8azzn","httphyukjae","1319912728169885697",2021-03-18 01:04:31,10,3,"leeteuk’s tiddies",921,753,NA,"en"
"3375","what does a non-face-to-face concert mean","moonbinXD","1177971087138668545",2021-03-18 01:04:29,0,0,"17 carrd <U+0001F449>",876,640,NA,"en"
"3376","So, It's a concert <U+0001F62D><U+0001F62D><U+0001F62D>
Ghadd <U+0001F62D><U+0001F62D> my son I'm so proud band happy for you <U+0001F62D><U+0001F62D>

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","meegulf","873171525217665030",2021-03-18 01:04:25,4,2,"MSS x KNW",819,627,NA,"en"
"3377","@Hannah_Karena I made my corned beef in Guinness and Irish coffee to go with @DropkickMurphys concert","MEC886","1664872664",2021-03-18 01:04:21,1,0,"Morrisville, PA",181,757,NA,"en"
"3378","@JenLedger Really enjoyed my first #ledgerband concert!! U guys were amazing &amp; killed it last night. Thank u guys for doing this  God bless","AutumnBFan16","496110051",2021-03-18 01:04:19,0,0,"United States",210,1412,NA,"en"
"3379","GREAT CONCERT!!!! BILLY JOEL AND ELTON JOHN!!!","CraigRCelendar","1351002210801430532",2021-03-18 01:04:16,0,0,"",2,2,NA,"en"
"3380","@ryancscott1981 @CrazyPln @StaffPodcast @teachbetterteam @principal_lab Thoroughly enjoyed my experience on your show. Now we need to figure out our summer concert schedule!","RBLeads","228468141",2021-03-18 01:04:16,1,0,"Broadway, NC",3574,3416,NA,"en"
"3381","«Justin Bieber: Tiny Desk (Home) Concert» https://t.co/iegwNMiJ6A #NPR #NPRNews #HomeMusic #Belieber #JusticeJB #CanadianPop #PopStar #LiveMusic #PublicRadio #TinyDesk #HomeConcert #QuarantineLife #LiveFromHome #LiveFrome #StayHome #StayatHomeAndStaySafe #StayTuned","anassaadallah","79483518",2021-03-18 01:04:11,0,0,"Bruxelles, Belgique",1151,4858,NA,"en"
"3382","My dad was very anti-internet until he realized that he could find old concert footage of the likes of Juan Gabriel and Vicente Fernández on YouTube, so this is easily one of the most heartwarming things I've ever seen. https://t.co/ECSxXmlumV","WesLara","85895151",2021-03-18 01:04:11,1,0,"Mankato, MN",1620,4994,NA,"en"
"3383","@foundyooa we don't speak to each other but hOW WAS YOUR CONCERT?","treboIes","1353693410356506624",2021-03-18 01:04:03,0,0,"19<U+25AA><U+FE0E>mx<U+25AA><U+FE0E>she/her",70,131,NA,"en"
"3384","i don’t have post concert depression i have no concert depression","mormanarmchair","2376194454",2021-03-18 01:03:55,4,0,"20 | she/her | byu",428,622,NA,"en"
"3385","One time for @Jessiereyez, @SavannahReMusic, @JuniaTofSB, @blckgrlnxtdr and all the other artists who performed at the (pre-recorded and scheduled) #JamesonConnects concert tonight.

I cannot wait to order a Jamo&amp;ginger at the functions with the city again. <U+0001F97A>","ellhah","134586361",2021-03-18 01:03:49,3,0,"Toronto",8822,1146,NA,"en"
"3386","Qrt and reply-&gt;

Gulf, the next stage concert soon!

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
#GulfKanawut","gulfiexarshi","1366764341630959622",2021-03-18 01:03:45,1,2,"",196,206,NA,"en"
"3387","It's a concert?!!!

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","aeriGulf","1218220304457072641",2021-03-18 00:57:42,0,0,"",34,340,NA,"en"
